XYDATA,PA,PE,PET,PP,PS,PVC
2612.1084,0.00261173,0.00451223,0.00166106,0.00547602,0.014536,0.00513373
2613.0728,0.00262479,0.00457339,0.00166017,0.00549659,0.0144987,0.00509566
2614.0369,0.00262133,0.00463386,0.00165927,0.0055027,0.0144685,0.00504869
2615.0012,0.00261206,0.00470209,0.00166103,0.00550156,0.0144512,0.00500776
2615.9653,0.00261021,0.00478315,0.00166808,0.00550018,0.0144518,0.00498549
2616.9297,0.00262538,0.00487951,0.00168187,0.00550439,0.0144747,0.00498822
2617.8938,0.00265927,0.00499146,0.00170225,0.0055174,0.0145213,0.00501427
2618.8582,0.00270592,0.00511668,0.00172772,0.00553827,0.0145869,0.0050548
2619.8223,0.00275605,0.00524979,0.00175579,0.00556169,0.0146607,0.005097
2620.7866,0.00280207,0.00538344,0.00178357,0.00557955,0.0147286,0.00512865
2621.7507,0.0028407,0.00551095,0.00180831,0.00558429,0.0147799,0.00514254
2622.7151,0.00287213,0.00562939,0.0018279,0.00557238,0.0148122,0.00513887
2623.6792,0.00289747,0.00574111,0.00184153,0.00554633,0.0148319,0.00512461
2624.6436,0.00291738,0.00585252,0.00184985,0.00551383,0.0148499,0.0051098
2625.6077,0.0029325,0.00597072,0.00185469,0.00548454,0.0148741,0.00510279
2626.572,0.00294496,0.00609967,0.00185799,0.00546586,0.0149054,0.00510671
2627.5361,0.0029587,0.00623804,0.00186066,0.00545983,0.0149382,0.00511899
2628.5005,0.00297796,0.00637963,0.00186203,0.0054626,0.0149647,0.00513366
2629.4646,0.00300457,0.00651574,0.00186005,0.00546655,0.0149808,0.00514483
2630.429,0.00303635,0.00663803,0.00185226,0.00546404,0.014988,0.005149
2631.3931,0.00306773,0.00674028,0.00183658,0.00545096,0.0149909,0.00514537
2632.3574,0.00309245,0.00681887,0.00181172,0.00542845,0.0149933,0.00513468
2633.3215,0.00310664,0.00687239,0.00177724,0.00540247,0.0149952,0.00511827
2634.2859,0.00311066,0.00690152,0.00173384,0.00538155,0.0149931,0.00509815
2635.25,0.00310902,0.00690919,0.00168428,0.00537381,0.0149837,0.00507779
2636.2144,0.0031087,0.00690049,0.00163384,0.00538442,0.0149667,0.00506211
2637.1785,0.0031169,0.00688126,0.00158956,0.00541421,0.0149464,0.00505597
2638.1428,0.00313888,0.00685591,0.00155744,0.00545945,0.0149289,0.00506156
2639.1069,0.00317639,0.00682542,0.00153914,0.00551302,0.0149188,0.00507668
2640.0713,0.00322691,0.00678751,0.00153027,0.00556661,0.0149169,0.00509515
2641.0354,0.00328412,0.00673921,0.001522,0.00561323,0.0149202,0.00510949
2641.9998,0.00333957,0.00668046,0.00150554,0.00564925,0.0149232,0.00511417
2642.9639,0.00338532,0.00661619,0.00147677,0.00567511,0.0149207,0.00510749
2643.9282,0.00341663,0.00655528,0.00143816,0.00569421,0.0149089,0.00509134
2644.8923,0.00343354,0.00650702,0.00139671,0.00571098,0.0148861,0.00506942
2645.8567,0.00344053,0.0064773,0.00135972,0.0057291,0.014853,0.00504537
2646.8208,0.00344454,0.00646689,0.0013312,0.00575092,0.0148127,0.00502158
2647.7852,0.00345221,0.00647258,0.00131132,0.00577824,0.0147707,0.00499911
2648.7493,0.00346777,0.00648975,0.00129824,0.00581304,0.0147337,0.00497809
2649.7136,0.00349217,0.00651452,0.00129048,0.00585734,0.0147079,0.00495819
2650.6777,0.00352376,0.0065443,0.00128739,0.00591162,0.0146964,0.00493899
2651.6421,0.00355961,0.00657707,0.00128766,0.00597303,0.0146982,0.00492012
2652.6062,0.00359701,0.00661052,0.00128754,0.00603485,0.0147081,0.00490107
2653.5706,0.00363427,0.00664166,0.00128078,0.0060882,0.0147179,0.00488058
2654.5347,0.00367081,0.00666708,0.00126091,0.00612521,0.0147192,0.00485608
2655.499,0.00370655,0.00668332,0.00122432,0.00614192,0.0147049,0.0048238
2656.4631,0.00374109,0.00668729,0.00117202,0.00613895,0.0146712,0.00477983
2657.4275,0.00377311,0.00667666,0.00110871,0.00611975,0.014618,0.0047218
2658.3916,0.00380049,0.00665035,0.00103971,0.00608765,0.0145477,0.00464986
2659.356,0.00382123,0.00660869,0.000968102,0.00604388,0.0144645,0.00456641
2660.3201,0.00383472,0.00655307,0.000893811,0.0059878,0.0143727,0.00447459
2661.2844,0.00384268,0.00648504,0.00081525,0.00591918,0.0142763,0.00437692
2662.2485,0.00384894,0.00640575,0.000732257,0.00584073,0.0141791,0.00427534
2663.2129,0.00385796,0.00631622,0.000648261,0.005759,0.0140858,0.00417255
2664.177,0.00387283,0.00621819,0.000570179,0.00568291,0.0140015,0.00407336
2665.1414,0.00389387,0.00611472,0.000505949,0.00562046,0.0139315,0.00398439
2666.1055,0.00391857,0.00600956,0.000460991,0.00557564,0.013879,0.00391158
2667.0698,0.00394317,0.00590544,0.000435462,0.00554721,0.0138438,0.00385705
2668.0339,0.00396465,0.00580265,0.000423813,0.00553011,0.0138221,0.00381757
2668.9983,0.00398223,0.00569925,0.000416998,0.00551866,0.0138075,0.00378619
2669.9624,0.00399735,0.0055932,0.00040641,0.00550977,0.013794,0.00375632
2670.9268,0.0040123,0.00548509,0.000387704,0.00550441,0.0137783,0.00372567
2671.8909,0.00402842,0.00537931,0.000362655,0.00550641,0.0137607,0.00369736
2672.8552,0.00404503,0.00528258,0.000338111,0.00551935,0.0137444,0.0036775
2673.8193,0.00405962,0.00520057,0.000322507,0.00554346,0.0137339,0.00367084
2674.7837,0.00406929,0.0051347,0.000321723,0.00557423,0.0137317,0.00367738
2675.7478,0.00407262,0.00508121,0.000336382,0.00560379,0.0137376,0.003692
2676.7122,0.00407072,0.00503309,0.000361873,0.00562421,0.0137486,0.00370712
2677.6763,0.00406688,0.00498355,0.000390792,0.00563081,0.0137601,0.0037163
2678.6406,0.00406495,0.00492925,0.000416171,0.00562353,0.0137687,0.0037167
2679.6047,0.00406716,0.00487145,0.000433695,0.00560593,0.0137734,0.00370915
2680.5691,0.00407294,0.0048149,0.000442049,0.00558256,0.0137749,0.00369644
2681.5332,0.00407921,0.00476521,0.000441968,0.00555692,0.013775,0.00368146
2682.4976,0.00408229,0.00472644,0.000435234,0.00553109,0.0137743,0.00366625
2683.4617,0.00408002,0.00469986,0.000424394,0.0055071,0.0137729,0.00365229
2684.426,0.00407288,0.00468445,0.000412884,0.00548828,0.0137706,0.00364117
2685.3901,0.0040633,0.00467835,0.000404649,0.00547904,0.0137684,0.00363472
2686.3545,0.0040536,0.00468006,0.000402791,0.00548276,0.013769,0.00363436
2687.3186,0.00404397,0.0046887,0.000407961,0.00549908,0.0137747,0.00364024
2688.283,0.00403195,0.00470315,0.000417829,0.00552281,0.0137861,0.00365063
2689.2471,0.00401365,0.0047212,0.000428423,0.0055456,0.0138013,0.00366226
2690.2114,0.00398615,0.00473955,0.000436667,0.00555963,0.013816,0.00367123
2691.1755,0.00394944,0.00475512,0.000442361,0.00556138,0.0138268,0.00367438
2692.1399,0.00390696,0.00476687,0.000448154,0.00555302,0.0138316,0.00367039
2693.104,0.00386437,0.00477695,0.000457556,0.00554112,0.0138315,0.00366041
2694.0684,0.00382761,0.00479028,0.000472515,0.00553355,0.0138289,0.00364786
2695.0325,0.00380111,0.00481282,0.000492325,0.00553681,0.0138271,0.00363738
2695.9968,0.00378686,0.00484949,0.000514465,0.00555495,0.013829,0.00363302
2696.9609,0.00378427,0.00490262,0.000536418,0.00559001,0.0138363,0.00363664
2697.9253,0.00379041,0.00497154,0.000556917,0.00564287,0.0138494,0.00364706
2698.8894,0.00380046,0.00505297,0.000575767,0.00571333,0.0138664,0.00366077
2699.8538,0.00380855,0.00514199,0.000592754,0.00579947,0.013884,0.00367373
2700.8179,0.00380943,0.00523311,0.000606846,0.00589715,0.0138985,0.00368326
2701.7822,0.0038005,0.00532157,0.000616595,0.00600077,0.0139076,0.00368908
2702.7463,0.00378344,0.00540437,0.00062148,0.00610526,0.0139114,0.00369291
2703.7107,0.00376424,0.00548061,0.00062317,0.00620842,0.0139123,0.00369717
2704.6748,0.00375106,0.0055511,0.000625619,0.00631217,0.0139129,0.00370356
2705.6392,0.00375084,0.00561732,0.000633707,0.00642158,0.0139143,0.00371228
2706.6033,0.00376624,0.00568065,0.000651056,0.00654228,0.013916,0.00372201
2707.5676,0.00379472,0.00574219,0.000678182,0.00667763,0.0139169,0.00373041
2708.5317,0.00383003,0.00580326,0.000712041,0.00682733,0.0139178,0.00373507
2709.4961,0.00386519,0.0058657,0.000747355,0.00698849,0.0139216,0.0037346
2710.4602,0.00389539,0.00593162,0.000779145,0.00715843,0.0139323,0.00372976
2711.4246,0.00391931,0.00600251,0.000805071,0.00733756,0.0139525,0.00372373
2712.3887,0.00393872,0.00607836,0.000826116,0.00753056,0.0139808,0.00372107
2713.353,0.00395695,0.00615766,0.000845061,0.00774476,0.0140122,0.0037254
2714.3171,0.00397716,0.00623807,0.000863799,0.00798671,0.0140392,0.00373699
2715.2815,0.00400109,0.00631762,0.00088156,0.00825847,0.0140555,0.00375213
2716.2456,0.00402867,0.00639552,0.000895734,0.00855557,0.0140588,0.00376517
2717.21,0.00405867,0.00647246,0.00090495,0.00886722,0.0140523,0.00377242
2718.1741,0.00409006,0.00655044,0.000912031,0.00917781,0.0140441,0.00377521
2719.1384,0.00412351,0.00663234,0.000924029,0.00946842,0.0140434,0.00377986
2720.1025,0.00416197,0.00672105,0.000948557,0.00971783,0.0140568,0.00379411
2721.0669,0.0042095,0.00681842,0.000988635,0.00990357,0.0140843,0.003822
2722.031,0.00426871,0.00692406,0.00103987,0.0100048,0.0141194,0.00386089
2722.9954,0.00433827,0.00703497,0.00109242,0.010007,0.0141515,0.00390235
2723.9595,0.00441227,0.00714637,0.00113671,0.00990785,0.0141715,0.00393663
2724.9238,0.00448227,0.0072536,0.00116906,0.00972003,0.0141758,0.00395755
2725.8879,0.00454109,0.00735431,0.00119333,0.00946946,0.0141674,0.00396496
2726.8523,0.00458595,0.00744966,0.00121772,0.00918873,0.0141538,0.00396385
2727.8164,0.00461904,0.00754414,0.00124936,0.00890853,0.0141426,0.00396127
2728.7808,0.00464528,0.00764403,0.00129045,0.00865111,0.0141388,0.00396342
2729.7449,0.00466872,0.00775515,0.00133805,0.00842797,0.0141438,0.00397416
2730.7092,0.00469008,0.00788041,0.00138665,0.00824141,0.0141565,0.00399469
2731.6733,0.00470659,0.00801783,0.00143101,0.00808757,0.0141744,0.00402336
2732.6377,0.00471413,0.00815989,0.00146766,0.00795879,0.0141938,0.00405543
2733.6018,0.00470986,0.00829503,0.0014949,0.00784512,0.0142104,0.00408361
2734.5662,0.0046941,0.00841164,0.00151296,0.00773588,0.0142196,0.00410026
2735.5303,0.00467042,0.00850303,0.0015246,0.00762232,0.0142189,0.00410089
2736.4946,0.00464445,0.00857095,0.00153559,0.00750071,0.0142099,0.00408741
2737.4587,0.00462202,0.00862509,0.00155345,0.00737382,0.0141982,0.00406833
2738.4231,0.00460763,0.00867837,0.00158431,0.00724938,0.0141912,0.00405545
2739.3872,0.00460335,0.00874048,0.00162951,0.00713595,0.0141948,0.00405817
2740.3516,0.00460851,0.00881342,0.0016842,0.00703858,0.0142105,0.0040786
2741.3157,0.00461992,0.00889165,0.00173931,0.00695686,0.0142352,0.0041103
2742.28,0.00463275,0.00896628,0.0017856,0.00688659,0.0142629,0.00414133
2743.2441,0.00464209,0.00903039,0.00181744,0.00682359,0.0142879,0.00415993
2744.2085,0.00464497,0.00908221,0.00183434,0.00676722,0.014306,0.00415986
2745.1726,0.00464221,0.00912509,0.00184001,0.00672122,0.0143163,0.00414277
2746.137,0.00463904,0.00916522,0.00184031,0.00669155,0.0143203,0.00411658
2747.1011,0.00464352,0.00920913,0.0018416,0.00668244,0.0143215,0.00409112
2748.0654,0.00466299,0.00926227,0.00184976,0.00669314,0.0143242,0.0040733
2749.0295,0.00470017,0.00932851,0.00186932,0.00671715,0.0143322,0.00406436
2749.9939,0.00475125,0.00940995,0.00190203,0.00674468,0.0143473,0.00406043
2750.958,0.00480771,0.00950689,0.00194573,0.0067671,0.0143689,0.00405582
2751.9224,0.00486115,0.00961847,0.00199432,0.00678099,0.0143942,0.00404685
2752.8865,0.00490816,0.00974389,0.00203982,0.00678951,0.0144203,0.00403374
2753.8508,0.00495192,0.00988359,0.00207559,0.00680004,0.0144456,0.00401977
2754.8149,0.00499933,0.0100389,0.00209895,0.0068195,0.0144699,0.00400823
2755.7793,0.00505575,0.0102101,0.00211148,0.00685024,0.0144937,0.00399977
2756.7434,0.00512113,0.0103935,0.00211698,0.00688921,0.0145166,0.00399187
2757.7078,0.00519049,0.0105817,0.00211862,0.00693098,0.0145372,0.00398082
2758.6719,0.00525811,0.0107655,0.00211722,0.00697216,0.0145537,0.00396453
2759.6362,0.00532214,0.0109394,0.00211179,0.00701401,0.0145665,0.00394415
2760.6003,0.00538586,0.0111048,0.00210151,0.00706114,0.0145782,0.00392341
2761.5647,0.00545495,0.0112707,0.00208781,0.00711751,0.0145926,0.00390643
2762.5288,0.00553312,0.0114492,0.00207487,0.0071828,0.0146133,0.0038958
2763.4932,0.00561989,0.0116502,0.00206839,0.00725224,0.0146416,0.00389216
2764.4573,0.00571206,0.0118769,0.00207334,0.00731972,0.0146774,0.00389499
2765.4216,0.00580745,0.0121257,0.00209174,0.00738185,0.0147198,0.00390367
2766.3857,0.0059073,0.0123889,0.00212141,0.00743964,0.0147689,0.00391756
2767.3501,0.00601529,0.012658,0.0021562,0.00749678,0.0148239,0.00393529
2768.3142,0.00613398,0.0129269,0.00218772,0.00755625,0.0148828,0.00395403
2769.2786,0.00626192,0.013193,0.00220839,0.00761819,0.0149403,0.00396978
2770.2427,0.00639413,0.0134571,0.00221476,0.00768077,0.0149904,0.00397878
2771.207,0.00652572,0.0137231,0.00220947,0.00774312,0.0150293,0.00397913
2772.1711,0.00665583,0.0139978,0.00220045,0.00780785,0.0150581,0.00397174
2773.1355,0.00678841,0.0142892,0.00219727,0.00788111,0.0150836,0.00396009
2774.0996,0.00692944,0.0146048,0.00220636,0.00797017,0.0151139,0.00394893
2775.064,0.0070827,0.0149495,0.00222808,0.00808057,0.015154,0.00394275
2776.0281,0.00724776,0.015325,0.00225759,0.00821449,0.0152029,0.00394458
2776.9924,0.00742164,0.0157294,0.0022889,0.00837113,0.0152549,0.0039555
2777.9565,0.00760246,0.0161587,0.00231929,0.0085479,0.0153034,0.00397479
2778.9209,0.00779188,0.0166084,0.00235074,0.00874132,0.0153456,0.00400074
2779.885,0.00799381,0.017074,0.00238752,0.00894754,0.0153828,0.00403154
2780.8494,0.00821044,0.0175529,0.00243183,0.00916288,0.015419,0.00406587
2781.8135,0.00843872,0.0180445,0.00248095,0.00938512,0.0154569,0.0041029
2782.7778,0.00867038,0.018551,0.0025281,0.00961492,0.0154964,0.00414147
2783.7419,0.00889577,0.0190762,0.0025662,0.00985609,0.0155349,0.00417927
2784.7063,0.00910919,0.0196234,0.00259192,0.0101139,0.0155696,0.00421281
2785.6704,0.00931213,0.0201932,0.00260732,0.0103922,0.0155996,0.00423885
2786.6348,0.00951296,0.0207839,0.00261879,0.0106914,0.0156266,0.00425668
2787.5989,0.00972341,0.0213925,0.00263453,0.0110084,0.0156546,0.00426994
2788.5632,0.00995414,0.0220179,0.002662,0.0113393,0.0156881,0.00428614
2789.5273,0.0102112,0.0226619,0.00270601,0.0116804,0.0157317,0.00431377
2790.4917,0.0104944,0.0233274,0.00276715,0.0120292,0.0157877,0.00435803
2791.4558,0.0107981,0.0240153,0.00284091,0.0123817,0.0158557,0.00441799
2792.4202,0.0111132,0.0247223,0.00291838,0.0127302,0.0159322,0.00448698
2793.3843,0.0114312,0.025442,0.00298954,0.0130646,0.0160111,0.00455624
2794.3486,0.0117475,0.0261682,0.00304804,0.0133756,0.0160858,0.0046196
2795.3127,0.0120629,0.026899,0.00309476,0.0136607,0.0161521,0.00467622
2796.2771,0.0123831,0.0276368,0.00313743,0.0139272,0.0162088,0.0047299
2797.2412,0.0127147,0.0283862,0.003186,0.0141921,0.0162584,0.00478564
2798.2056,0.0130619,0.0291503,0.00324663,0.0144776,0.0163053,0.0048463
2799.1697,0.0134251,0.0299293,0.0033183,0.0148054,0.0163552,0.00491164
2800.134,0.0138024,0.0307231,0.00339399,0.015192,0.0164134,0.0049802
2801.0981,0.0141933,0.0315349,0.0034649,0.0156461,0.0164839,0.00505229
2802.0625,0.0146001,0.0323739,0.00352448,0.016167,0.016568,0.00513158
2803.0266,0.0150273,0.0332539,0.00357003,0.0167456,0.0166629,0.00522418
2803.991,0.0154799,0.0341887,0.00360196,0.0173654,0.0167623,0.00533591
2804.9551,0.0159613,0.0351867,0.00362282,0.0180065,0.0168583,0.00546986
2805.9194,0.0164738,0.0362489,0.00363723,0.01865,0.0169453,0.00562567
2806.8835,0.0170206,0.0373703,0.00365185,0.0192821,0.0170222,0.0058006
2807.8479,0.017606,0.0385443,0.00367395,0.0198954,0.0170926,0.00599096
2808.812,0.0182358,0.0397676,0.00370814,0.0204884,0.0171619,0.00619257
2809.7764,0.0189154,0.0410427,0.00375339,0.0210635,0.0172345,0.00639996
2810.7405,0.0196476,0.0423778,0.00380283,0.0216262,0.017312,0.00660521
2811.7048,0.0204325,0.0437847,0.00384752,0.0221856,0.0173928,0.00679771
2812.6689,0.0212693,0.0452764,0.00388192,0.0227554,0.0174751,0.0069657
2813.6333,0.0221578,0.0468658,0.00390755,0.0233545,0.0175581,0.00709918
2814.5974,0.0231006,0.0485657,0.00393236,0.0240051,0.0176435,0.00719277
2815.5618,0.0241036,0.0503895,0.00396643,0.0247303,0.0177356,0.00724716
2816.5259,0.0251742,0.0523516,0.00401665,0.0255512,0.0178394,0.00726805
2817.4902,0.026319,0.0544674,0.00408369,0.0264852,0.017959,0.00726307
2818.4543,0.0275415,0.0567523,0.00416239,0.0275468,0.0180958,0.00723802
2819.4187,0.0288408,0.0592212,0.00424481,0.0287492,0.0182478,0.00719479
2820.3828,0.0302129,0.0618883,0.00432392,0.0301085,0.0184111,0.00713217
2821.3472,0.0316542,0.0647706,0.00439619,0.0316479,0.0185824,0.00704931
2822.3113,0.0331647,0.0678918,0.00446234,0.0334023,0.0187612,0.00694956
2823.2756,0.0347502,0.0712875,0.00452609,0.0354227,0.0189506,0.00684204
2824.2397,0.0364221,0.0750064,0.00459183,0.0377798,0.0191552,0.00673953
2825.2041,0.0381948,0.079107,0.0046623,0.040569,0.0193798,0.00665404
2826.1682,0.0400834,0.0836532,0.00473765,0.0439151,0.0196282,0.006593
2827.1326,0.042103,0.0887121,0.00481643,0.0479723,0.019906,0.00655865
2828.0967,0.0442723,0.0943581,0.00489804,0.0529127,0.0202231,0.00655065
2829.061,0.0466185,0.100685,0.00498494,0.0588924,0.0205948,0.0065694
2830.0251,0.049182,0.107817,0.0050827,0.065993,0.0210393,0.006617
2830.9895,0.0520173,0.115921,0.0051977,0.0741471,0.0215728,0.00669515
2831.9536,0.0551898,0.125206,0.00533362,0.0830701,0.022206,0.00680199
2832.918,0.0587706,0.135925,0.00548951,0.0922323,0.0229444,0.00693122
2833.8821,0.0628351,0.148382,0.00566111,0.100901,0.0237921,0.00707499
2834.8464,0.0674655,0.162946,0.00584504,0.108261,0.0247552,0.00722849
2835.8105,0.0727567,0.180072,0.00604272,0.113592,0.0258425,0.00739237
2836.7749,0.0788165,0.200333,0.00626085,0.116437,0.0270605,0.00757038
2837.739,0.0857591,0.224439,0.00650789,0.116699,0.0284062,0.00776346
2838.7034,0.0936953,0.25325,0.00678984,0.11463,0.0298642,0.00796504
2839.6675,0.102732,0.287734,0.00711187,0.110741,0.0314104,0.00816199
2840.6318,0.112982,0.328827,0.007489,0.105682,0.0330242,0.00834205
2841.5959,0.124579,0.377065,0.00796173,0.10016,0.0347013,0.00850339
2842.5603,0.137653,0.431883,0.00860438,0.0948664,0.0364593,0.00865991
2843.5244,0.152242,0.490445,0.00951194,0.0904093,0.0383253,0.00883758
2844.4888,0.16813,0.546233,0.0107608,0.0872111,0.0403063,0.00906243
2845.4529,0.184665,0.588517,0.0123555,0.0853914,0.0423537,0.00934582
2846.4172,0.20067,0.605156,0.0141888,0.0846937,0.0443393,0.00967453
2847.3813,0.214553,0.589479,0.0160433,0.0845226,0.0460639,0.0100113
2848.3457,0.224682,0.545483,0.017646,0.0841204,0.0473034,0.0103067
2849.3098,0.229906,0.48487,0.0187577,0.0828386,0.0478781,0.0105164
2850.2742,0.229954,0.419708,0.0192556,0.0803881,0.0477153,0.0106173
2851.2383,0.225475,0.358127,0.0191683,0.076942,0.0468747,0.0106142
2852.2026,0.217696,0.304047,0.0186483,0.0730442,0.0455232,0.010535
2853.1667,0.207932,0.258511,0.0179004,0.0693892,0.043877,0.0104183
2854.1311,0.197227,0.221029,0.0171077,0.0665977,0.0421362,0.0102986
2855.0952,0.186231,0.190495,0.0163872,0.0650888,0.0404445,0.0101979
2856.0596,0.175287,0.165699,0.0157865,0.0650729,0.0388791,0.0101246
2857.0237,0.164581,0.145564,0.0153073,0.0666215,0.0374674,0.0100785
2857.988,0.154265,0.129207,0.014934,0.0697421,0.0362107,0.0100579
2858.9521,0.144502,0.11592,0.014652,0.0744004,0.0351017,0.0100619
2859.9165,0.135454,0.10514,0.0144515,0.0804782,0.0341325,0.0100901
2860.8806,0.127258,0.0964221,0.0143241,0.0876948,0.0332953,0.0101399
2861.845,0.120012,0.0894285,0.0142602,0.0955523,0.0325827,0.0102055
2862.8091,0.11378,0.0839061,0.0142499,0.103354,0.0319899,0.0102805
2863.7734,0.108596,0.0796659,0.0142853,0.110319,0.0315163,0.0103604
2864.7375,0.10445,0.0765605,0.0143607,0.115768,0.0311641,0.0104446
2865.7019,0.101277,0.0744683,0.0144706,0.119308,0.0309331,0.0105339
2866.666,0.0989336,0.0732863,0.0146067,0.120928,0.030816,0.0106271
2867.6304,0.0972063,0.0729293,0.014757,0.120971,0.0307958,0.0107192
2868.5945,0.0958341,0.0733327,0.0149075,0.119992,0.0308506,0.010803
2869.5588,0.0945595,0.0744556,0.0150468,0.118592,0.03096,0.0108739
2870.5229,0.0931833,0.0762841,0.0151704,0.117271,0.0311129,0.0109343
2871.4873,0.0916064,0.0788303,0.0152825,0.116358,0.0313089,0.0109941
2872.4514,0.0898445,0.0821244,0.0153943,0.115982,0.0315546,0.0110669
2873.4158,0.0880086,0.0861994,0.0155193,0.116088,0.0318567,0.0111637
2874.3799,0.0862627,0.0910711,0.015668,0.11647,0.032216,0.0112884
